mean_line,std_line,up_line,low_line
2.492201566696167,0.0,2.492201566696167,2.492201566696167
2.4921915531158447,0.0,2.4921915531158447,2.4921915531158447
2.4922242164611816,0.0,2.4922242164611816,2.4922242164611816
2.4922077655792236,0.0,2.4922077655792236,2.4922077655792236
2.4922256469726562,0.0,2.4922256469726562,2.4922256469726562
2.4922120571136475,0.0,2.4922120571136475,2.4922120571136475
2.492201328277588,0.0,2.492201328277588,2.492201328277588
2.492213726043701,0.0,2.492213726043701,2.492213726043701
2.4922029972076416,0.0,2.4922029972076416,2.4922029972076416
2.4922192096710205,0.0,2.4922192096710205,2.4922192096710205
2.492241144180298,0.0,2.492241144180298,2.492241144180298
2.492243766784668,0.0,2.492243766784668,2.492243766784668
2.492246627807617,0.0,2.492246627807617,2.492246627807617
2.492229700088501,0.0,2.492229700088501,2.492229700088501
2.4922666549682617,0.0,2.4922666549682617,2.4922666549682617
2.4922540187835693,0.0,2.4922540187835693,2.4922540187835693
2.492290735244751,0.0,2.492290735244751,2.492290735244751
2.492276430130005,0.0,2.492276430130005,2.492276430130005
2.492255687713623,0.0,2.492255687713623,2.492255687713623
2.492271900177002,0.0,2.492271900177002,2.492271900177002
2.4923081398010254,0.0,2.4923081398010254,2.4923081398010254
2.4923155307769775,0.0,2.4923155307769775,2.4923155307769775
2.4922869205474854,0.0,2.4922869205474854,2.4922869205474854
2.4922633171081543,0.0,2.4922633171081543,2.4922633171081543
2.492241382598877,0.0,2.492241382598877,2.492241382598877
2.492227554321289,0.0,2.492227554321289,2.492227554321289
2.492213487625122,0.0,2.492213487625122,2.492213487625122
2.492215394973755,0.0,2.492215394973755,2.492215394973755
2.4922003746032715,0.0,2.4922003746032715,2.4922003746032715
2.4921884536743164,0.0,2.4921884536743164,2.4921884536743164
2.4921679496765137,0.0,2.4921679496765137,2.4921679496765137
2.4921560287475586,0.0,2.4921560287475586,2.4921560287475586
2.492156744003296,0.0,2.492156744003296,2.492156744003296
2.492185592651367,0.0,2.492185592651367,2.492185592651367
2.492220640182495,0.0,2.492220640182495,2.492220640182495
2.4922139644622803,0.0,2.4922139644622803,2.4922139644622803
2.4922471046447754,0.0,2.4922471046447754,2.4922471046447754
2.492218494415283,0.0,2.492218494415283,2.492218494415283
2.492253303527832,0.0,2.492253303527832,2.492253303527832
2.4922311305999756,0.0,2.4922311305999756,2.4922311305999756
2.492232322692871,0.0,2.492232322692871,2.492232322692871
2.4922332763671875,0.0,2.4922332763671875,2.4922332763671875
2.4922096729278564,0.0,2.4922096729278564,2.4922096729278564
2.4921936988830566,0.0,2.4921936988830566,2.4921936988830566
2.492199420928955,0.0,2.492199420928955,2.492199420928955
2.4921936988830566,0.0,2.4921936988830566,2.4921936988830566
2.492206573486328,0.0,2.492206573486328,2.492206573486328
2.492187023162842,0.0,2.492187023162842,2.492187023162842
2.492206573486328,0.0,2.492206573486328,2.492206573486328
2.4922192096710205,0.0,2.4922192096710205,2.4922192096710205
2.4922351837158203,0.0,2.4922351837158203,2.4922351837158203
2.492218255996704,0.0,2.492218255996704,2.492218255996704
2.492187023162842,0.0,2.492187023162842,2.492187023162842
2.4921672344207764,0.0,2.4921672344207764,2.4921672344207764
2.492156505584717,0.0,2.492156505584717,2.492156505584717
2.492126941680908,0.0,2.492126941680908,2.492126941680908
2.4921488761901855,0.0,2.4921488761901855,2.4921488761901855
2.492147445678711,0.0,2.492147445678711,2.492147445678711
2.4921340942382812,0.0,2.4921340942382812,2.4921340942382812
2.4921109676361084,0.0,2.4921109676361084,2.4921109676361084
2.4921207427978516,0.0,2.4921207427978516,2.4921207427978516
2.4921045303344727,0.0,2.4921045303344727,2.4921045303344727
2.492109537124634,0.0,2.492109537124634,2.492109537124634
2.492140293121338,0.0,2.492140293121338,2.492140293121338
2.492128849029541,0.0,2.492128849029541,2.492128849029541
2.4921419620513916,0.0,2.4921419620513916,2.4921419620513916
2.4921417236328125,0.0,2.4921417236328125,2.4921417236328125
2.4921162128448486,0.0,2.4921162128448486,2.4921162128448486
2.4921152591705322,0.0,2.4921152591705322,2.4921152591705322
2.4921014308929443,0.0,2.4921014308929443,2.4921014308929443
2.4920990467071533,0.0,2.4920990467071533,2.4920990467071533
2.492125988006592,0.0,2.492125988006592,2.492125988006592
2.492100238800049,0.0,2.492100238800049,2.492100238800049
2.4920992851257324,0.0,2.4920992851257324,2.4920992851257324
2.492117166519165,0.0,2.492117166519165,2.492117166519165
2.4921138286590576,0.0,2.4921138286590576,2.4921138286590576
2.492112636566162,0.0,2.492112636566162,2.492112636566162
2.492082118988037,0.0,2.492082118988037,2.492082118988037
2.4920542240142822,0.0,2.4920542240142822,2.4920542240142822
2.492058277130127,0.0,2.492058277130127,2.492058277130127
2.4920341968536377,0.0,2.4920341968536377,2.4920341968536377
2.492060899734497,0.0,2.492060899734497,2.492060899734497
2.4920477867126465,0.0,2.4920477867126465,2.4920477867126465
2.4920456409454346,0.0,2.4920456409454346,2.4920456409454346
2.4920711517333984,0.0,2.4920711517333984,2.4920711517333984
