mean_line,std_line,up_line,low_line
0.0781962579737107,0.003927039967389613,0.08997737787587953,0.06641513807154187
0.07808164010445277,0.003926325134216661,0.08986061550710275,0.0663026647018028
0.07776407183458407,0.003920014766243604,0.08952411613331489,0.06600402753585326
0.07729352576037248,0.003910477212107361,0.08902495739669455,0.0655620941240504
0.07670963772883017,0.003898355087318137,0.08840470299078458,0.06501457246687577
0.0760454252983133,0.0038895035606742005,0.0877139359803359,0.0643769146162907
0.07533072680234909,0.0038699479963278265,0.08694057079133258,0.0637208828133656
0.07457416908194621,0.003846601237620959,0.08611397279480909,0.06303436536908333
0.07379012896368901,0.0038331187033563588,0.0852894850737581,0.06229077285361994
0.07297680092354615,0.0038096757919146604,0.08440582829929014,0.06154777354780217
0.07217124383896589,0.003796628465556986,0.08356112923563686,0.06078135844229493
0.07135250108937423,0.0037740814842238805,0.08267474554204587,0.060030256636702584
0.07053951608637969,0.0037648870267263366,0.0818341771665587,0.05924485500620068
0.06972506688907743,0.0037526527509785463,0.08098302514201307,0.05846710863614178
0.0689305307654043,0.0037352319615896086,0.08013622665017313,0.05772483488063547
0.06810778689881165,0.0037364437135493627,0.07931711803945975,0.05689845575816357
0.06732178681219618,0.003720407710679105,0.07848300994423349,0.05616056368015886
0.0665438948199153,0.0037156262128005386,0.0776907734583169,0.05539701618151368
0.0657527344301343,0.003720124559365397,0.07691310810823049,0.054592360752038105
0.0650010424045225,0.003695504274306161,0.07608755522744098,0.05391452958160401
0.06427152066801985,0.0036871596674345154,0.07533299967032339,0.0532100416657163
0.06353525770828128,0.0036628121911293143,0.07452369428166922,0.05254682113489334
0.06281565936903159,0.0036724283925450765,0.07383294454666682,0.051798374191396365
0.062110225670039654,0.003687823967271598,0.07317369757185445,0.05104675376822486
0.061389035545289516,0.0036582582111373543,0.07236381017870158,0.05041426091187745
0.06068995548412204,0.0036813992786170324,0.07173415331997314,0.04964575764827094
0.06003105423102776,0.003670471139618618,0.07104246764988362,0.0490196408121719
0.0593860672476391,0.0036836169253569077,0.07043691802370983,0.048335216471568375
0.05876660719513893,0.0036875189241586635,0.06982916396761492,0.047704050422662944
0.0581012275069952,0.0036634389596227244,0.06909154438586337,0.04711091062812703
0.057468216866254807,0.0036543141516899177,0.06843115932132456,0.04650527441118506
0.056864102836698294,0.0036542808043090536,0.06782694524962546,0.04590126042377113
0.05625709953407446,0.0036069089291191885,0.06707782632143203,0.0454363727467169
0.055674062886585794,0.0036506458616305335,0.06662600047147739,0.04472212530169419
0.05509447042519847,0.003629182831020022,0.06598201891825854,0.044206921932138404
0.05450125224888325,0.003644263978746638,0.06543404418512316,0.04356846031264333
0.053943463445951544,0.0036011647567350032,0.06474695771615656,0.043139969175746536
0.053385831881314516,0.0036306996659909614,0.0642779308792874,0.04249373288334163
0.05287068011239171,0.003644961238686014,0.06380556382844975,0.04193579639633367
0.052317585640897356,0.003622300304859635,0.06318448655547626,0.04145068472631845
0.0518045782422026,0.0035802320319791997,0.0625452743381402,0.041063882146265
0.05126698532452186,0.0036531798442141585,0.06222652485716434,0.040307445791879386
0.05075583638002475,0.003635200142429882,0.061661436807314396,0.03985023595273511
0.05024368378023306,0.0036700075142083234,0.06125370632285804,0.03923366123760809
0.04969600091377894,0.0036086733340109137,0.06052202091581168,0.0388699809117462
0.049181902005026736,0.0036492902132179016,0.06012977264468044,0.03823403136537303
0.04868349184592565,0.0036425179625448,0.05961104573356005,0.037755937958291255
0.04820103198289871,0.0036211774769881644,0.05906456441386321,0.03733749955193422
0.04769065774356326,0.003645306516900474,0.05862657729426468,0.03675473819286183
0.04723072719449798,0.003600677463444079,0.058032759584830215,0.036428694804165745
0.04673061209420363,0.003652533185024371,0.05768821164927675,0.03577301253913051
0.04626843255634109,0.0036287126346429095,0.05715457046026982,0.03538229465241236
0.04582152282819152,0.0036501638035250994,0.05677201423876682,0.034871031417616216
0.04532428660119573,0.003626344785410176,0.05620332095742626,0.034445252244965203
0.044853209517896175,0.0036846945810210694,0.05590729326095938,0.03379912577483297
0.04437713557854295,0.003632691910519596,0.055275211310101734,0.03347905984698416
0.04394121359412869,0.0036665421281841136,0.05494083997868103,0.03294158720957635
0.04349109266574184,0.003680782130378972,0.054533439056878755,0.03244874627460492
0.04300858390827974,0.003629288263350671,0.05389644869833175,0.032120719118227725
0.042575431521981955,0.0036320905481759523,0.053471703166509815,0.031679159877454094
0.04212335652361313,0.00368251598299233,0.053170904472590125,0.031075808574636144
0.04168082137281696,0.0036693436146571384,0.05268885221678837,0.030672790528845542
0.041198463179171085,0.003676694440989556,0.052228546502139754,0.030168379856202417
0.040759324096143246,0.003657044418033439,0.051730457350243564,0.029788190842042928
0.040348648792132735,0.003716222480917605,0.05149731623488555,0.02919998134937992
0.039905796836440764,0.003693611135714878,0.0509866302435854,0.02882496342929613
0.03944755531847477,0.0036954937908874443,0.0505340366911371,0.028361073945812436
0.03906419097135464,0.0036911706913965495,0.05013770304554429,0.027990678897164993
0.0386583706519256,0.003710570757117978,0.049790082923279536,0.027526658380571667
0.03816101195601126,0.003698605488710456,0.04925682842214263,0.02706519548987989
0.03779021153847376,0.0037348007142766885,0.048994613681303825,0.026585809395643697
0.037315339936564364,0.0036507479189896437,0.048267583693533296,0.02636309617959543
0.03689003409817815,0.0036866122919060546,0.047949870973896316,0.025830197222459984
0.03648926364257932,0.003693592803887369,0.047570042054241424,0.02540848523091721
0.03605371713638306,0.0036966423684563665,0.04714364424175216,0.024963790031013955
0.03563260550921162,0.003669201839844777,0.04664021102874595,0.024624999989677293
0.03525985334999859,0.0037018040573479913,0.046365265522042565,0.02415444117795462
0.034818208776414394,0.0036609434706366966,0.04580103918832448,0.023835378364504306
0.03439139722225567,0.0036717537960546335,0.04540665861041957,0.023376135834091767
0.033978230940798916,0.0036680571216184577,0.04498240230565429,0.02297405957594354
0.03360494583224257,0.0037017423740846136,0.04471017295449641,0.02249971870998873
0.0331111973306785,0.003725674959751536,0.04428822220993311,0.021934172451423893
0.032677453864986696,0.0037285228478719616,0.043863022408602584,0.02149188532137081
0.03228484823678931,0.0037259991589840007,0.04346284571374131,0.021106850759837308
0.031879254849627614,0.003745518186959699,0.04311580941050671,0.020642700288748518
0.031478641632323466,0.003752464515551381,0.04273603517897761,0.020221248085669323
0.031061839312314987,0.003772877138376896,0.04238047072744568,0.019743207897184298
0.030580520164221525,0.00379937207763447,0.04197863639712494,0.019182403931318114
0.03012942134713133,0.0038189569220190168,0.04158629211318838,0.018672550581074282
0.029691684603070218,0.003780698830684294,0.041033781095123095,0.018349588111017338
0.02929638318407039,0.003856154723916172,0.040864847355818905,0.017727919012321874
0.028873642906546593,0.003855584900299784,0.040440397607445944,0.01730688820564724
0.02847299554074804,0.003854327896054099,0.040035979228910334,0.016910011852585744
0.027976513607427478,0.003962331771528622,0.039863508922013347,0.016089518292841613
0.027439577970653772,0.003995558583888784,0.03942625372232013,0.01545290221898742
0.02699854481033981,0.00404087839612916,0.03912117999872729,0.014875909621952328
0.02649584513468047,0.004027116808206563,0.038577195559300156,0.01441449471006078
0.02604345922979216,0.0041538917814680784,0.038505134574196395,0.013581783885387923
0.025567245669662952,0.0041230980784041455,0.03793653990487539,0.013197951434450517
0.02502617744418482,0.004175787680881182,0.037553540486828366,0.012498814401541273
0.024515967195232708,0.004263066074648265,0.0373051654191775,0.011726768971287913
